OBJECTID,target_fid,fid_1,fid_1_1,cust_num,decription,corp_name,trade_name,name,address,renewal_pe,addrid,score,addrerr,geoid,store_id,matchaddr,objectid_12,objectid_1,objectid_2,objectid_12_13,type,type_other,storeopen,namechg,totalads,ad_menthol,ad_lcc,ad_detach,price_any,price_low,price_bran,price_bra0,price_open,price_pack,price_spec,tax_ext,promo_ext_,promo_ext0,promo_ext1,adlevel_ex,ageofsale,registers,tobacco_an,lowprice,price_bra1,price_bra2,open_brand,special_lo,tax_lowpri,promo_int_,promo_int0,promo_int1,adlevel_in,sell_new,place_new,ads_new,pricead_ne,special_ne,taxad_new,pricenoad2,taxnoad_ne,promoad_ne,promoad_n0,promoad_n1,single_lcc,typesingle,typesingl0,typesingl1,place_sing,pack_lcc,typepack_l,typepack_0,typepack_1,place_lccp,sell_lcc,place_lcc,ads_lcc,pricead_lc,special_lc,taxad_lcc,countad_lc,typead_lcc,typead_lc0,typead_lc1,pricenoad0,taxnoad_lc,countnoad_,typenoad_l,typenoad_0,typenoad_1,promoad_lc,promoad_l0,promoad_l1,x,y,store_ido,store_id_1,objectid_12_13_14,cust_num_1,id,sequence,random,mar_addrnu,mar_stname,mar_street,mar_quadra,mar_city,mar_state,mar_zipcod,mar_ward,x_1,y_1,intptlat00,intptlon00,bkgpidfp00,fips,marid,id1,date_,type_1,product,note_,locked,sign,loosie,address_1,mar_census,eligible,inspected,sale,age,idrequest,cohort,outlet_id,dup1,maridlong
11,18,384,1218,71101443,GENERAL SALES,S & J INC,LABAMBA SUB SHOP, ,2600 GEORGIA AVE NW  WASHINGTON DC 20001,2/1/2011 Thru 1/31/2013,218144,100, ,110010035001,18,2600 GEORGIA AVENUE NW,53,52.000000000000000,51.000000000000000,50.000000000000000,Convenience, ,Open now, ,3.000000000000000,3.000000000000000,3.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,Yes,No,Moderate advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,7.500000000000000,No,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.000000000000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.022697449999995,38.924301149999998,1441.000000000000000,18,219,71101443.000000000000000,1441.000000000000000,93.000000000000000,128.000000000000000,2600.000000000000000,GEORGIA,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,398028.349999999980000,139603.190000000000000,38.925435000000000,77.024883000000003,110010035000.000000000000000,110010034000000.000000000000000,218144.000000000000000,157.000000000000000,7/28/09 0:00:00,Liquor Store,Cigars,Black & Mild,0.000000000000000,1.000000000000000,0.000000000000000,2600 GEORGIA AVENUE NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,218144
12,20,381,949,69003749,GENERAL SALES,E & C ENTERPRISES INCORPORATED,E & C ENTERPRISES INCORPORATED, ,2830 SHERMAN AVE  WASHINGTON DC,5/1/2009 Thru 4/30/2011,284520,85, ,110010035001,20,2830 SHERMAN AVENUE NW,499,487.000000000000000,481.000000000000000,476.000000000000000,Gas station, ,Business has different name,http://www.posselink.org/surveys/file/2350,8.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,Yes,6.260000230000000,Both,Maverick, ,1.000000000000000,No,No,No,No,No,Moderate advertising,Yes,Less than three,Yes,6.309999940000000,Both, , ,No,No,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.489999770000000,Yes,No,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,0.990000010000000,No,No,2.000000000000000,Yes,No,Yes,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.026298519999997,38.926601410000004,1439.000000000000000,20,218,69003749.000000000000000,1438.000000000000000,93.000000000000000,128.000000000000000,2830.000000000000000,SHERMAN,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397718.520000000020000,139858.530000000000000,38.925435000000000,77.024883000000003,110010035000.000000000000000,110010035000000.000000000000000,284520.000000000000000,167.000000000000000,7/28/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2830 SHERMAN AVENUE NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,284520
13,21,382,1182,70109235,GENERAL SALES,K &J PARK INC,SONYA'S MARKET, ,2833 11TH ST NW  WASHINGTON DC 20001,11/1/2010 Thru 10/31/2012,231729,100, ,110010035001,21,2833 11TH STREET NW,561,550.000000000000000,541.000000000000000,535.000000000000000,Convenience, ,Open now, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,Yes,7.170000080000000,Menthol,Newport, ,1.000000000000000,Yes,No,No,No,No,Very little advertising,No,Less than three,Yes,7.650000100000000,Menthol,Newport, ,No,No,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.650000100000000,No,No,0.000000000000000, , , , , , , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.650000100000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.026802059999994,38.926700590000003,1435.000000000000000,21,221,70109235.000000000000000,1439.000000000000000,93.000000000000000,128.000000000000000,2833.000000000000000,11TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397676.229999999980000,139864.260000000010000,38.925435000000000,77.024883000000003,110010035000.000000000000000,110010035000000.000000000000000,231729.000000000000000,2.000000000000000,7/22/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2833 11TH STREET NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011002.000000000000000, ,231729
14,23,380,906,69000110,GENERAL SALES,AG CORPORATION,FAIRMONT LIQUOR & GROCERY, ,2633 SHERMAN AVE NW  WASHINGTON DC 20001,1/1/2011 Thru 12/31/2012,232335,100, ,110010035001,23,2633 SHERMAN AVENUE NW,14,14.000000000000000,14.000000000000000,14.000000000000000,Liquor, ,Open now, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,Yes,7.750000000000000,Menthol,Newport, ,1.000000000000000,Yes,Yes,No,No,No,In your face advertising,Yes,Less than three,Yes,5.849999900000000,Non-Menthol,Maverick, ,Yes,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,6.989999770000000,Yes,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.500000000000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.025398249999995,38.924800869999999,1438.000000000000000,23,220,69000110.000000000000000,1437.000000000000000,93.000000000000000,128.000000000000000,2633.000000000000000,SHERMAN,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397798.750000000000000,139659.310000000000000,38.925435000000000,77.024883000000003,110010035000.000000000000000,110010035000000.000000000000000,232335.000000000000000,52.000000000000000,7/21/10 0:00:00,Carry Out/Convenience,Cigarettes, ,0.000000000000000,1.000000000000000,0.000000000000000,2633 SHERMAN AVENUE NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011052.000000000000000, ,232335
15,24,386,493,65000196,GENERAL SALES, ,DAILY FISH OF CHESAPEAKE,MOK JU  NA,2250 SHERMAN AVE NW  WASHINGTON DC 20001,8/1/2010 Thru 7/31/2012,284324,100, ,110010035002,24,2250 SHERMAN AVENUE NW,824,822.000000000000000,818.000000000000000,817.000000000000000,Other,http://www.posselink.org/surveys/file/2656,Open now, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Very little advertising,No,Less than three,Yes,6.099999900000000,Non-Menthol,Newport, ,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,0.000000000000000,No,Yes,0.000000000000000, ,No,No,No,Yes,No,No,No,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.800000190000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.025398249999995,38.920200350000002,1667.000000000000000,24,338,65000196.000000000000000,1667.000000000000000,94.000000000000000,194.000000000000000,2250.000000000000000,SHERMAN,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397798.219999999970000,139143.109999999990000,38.920912000000001,77.024080999999995,110010035000.000000000000000,110010035000000.000000000000000,284324.000000000000000,140.000000000000000,7/23/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2250 SHERMAN AVENUE NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,284324
16,25,388,771,67006278,GENERAL SALES,THE ART OF LOUNGE  LLC,TOWN, ,2009 8TH ST NW  WASHINGTON DC 20009,11/1/2009 Thru 10/31/2011,242769,100, ,110010035002,25,2009 8TH STREET NW,867,866.000000000000000,863.000000000000000,863.000000000000000,Other,http://www.posselink.org/surveys/file/2653,Closed now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.022697449999995,38.917099000000000,1669.000000000000000,25,339,67006278.000000000000000,1669.000000000000000,94.000000000000000,194.000000000000000,2009.000000000000000,8TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,398032.060000000000000,138804.480000000010000,38.920912000000001,77.024080999999995,110010035000.000000000000000,110010035000000.000000000000000,242769.000000000000000,119.000000000000000,7/31/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,2009 8TH STREET NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,242769
17,27,389,976,69005356,GENERAL SALES, ,ADU GENET CAFE & H00KAH,LIKO  MITIKU,811 FLORIDA AVE NW  WASHINGTON DC 20007,6/1/2011 Thru 5/31/2013,232124,100, ,110010035002,27,811 FLORIDA AVENUE NW,913,912.000000000000000,909.000000000000000,909.000000000000000,Other,http://www.posselink.org/surveys/file/2647,Closed now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.023399350000005,38.916999820000001,1670.000000000000000,27,341,69005356.000000000000000,1670.000000000000000,94.000000000000000,194.000000000000000,811.000000000000000,FLORIDA,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397975.020000000020000,138794.700000000010000,38.920912000000001,77.024080999999995,110010035000.000000000000000,110010035000000.000000000000000,232124.000000000000000,36.000000000000000,8/12/10 0:00:00,Bar/Lounge,Smokeless Tobacco, ,0.000000000000000,1.000000000000000,0.000000000000000,811 FLORIDA AVENUE NW,35.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011036.000000000000000, ,232124
18,31,975,574,66000746,GENERAL SALES, ,DANDY'S,BI MEI  LI,2008 9TH ST NW  WASHINGTON DC 20001,2/1/2010 Thru 1/31/2012,239458,100, ,110010044001,31,2008 9TH STREET NW,557,718.000000000000000,715.000000000000000,714.000000000000000,Other,http://www.posselink.org/surveys/file/2394,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.024200440000001,38.917301180000003,1458.000000000000000,31,232,66000746.000000000000000,1458.000000000000000,109.000000000000000,133.000000000000000,2008.000000000000000,9TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397901.400000000020000,138830.519999999990000,38.918683000000001,77.028212999999994,110010044000.000000000000000,110010044000000.000000000000000,239458.000000000000000,25.000000000000000,7/19/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2008 9TH STREET NW,44.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,2011025.000000000000000, ,239458
19,33,996,1067,70101467,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS#1355, ,1900 7TH ST NW  WASHINGTON DC 20001,3/1/2010 Thru 2/29/2012,238381,100, ,110010044002,33,1900 7TH STREET NW,460,450.000000000000000,444.000000000000000,440.000000000000000,"Mass retailer (Walmart, Target)", ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,5.360000130000000,Non-Menthol, , ,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.360000130000000,No,Yes,0.000000000000000, ,No,No,No,No, , , , ,Yes,Yes,Yes,No,Behind counter or register,Yes,Behind counter or register,Yes,2.890000100000000,No,No,0.000000000000000,Yes,No,No,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.022201539999998,38.915798189999997,1092.000000000000000,33,39,70101467.000000000000000,1092.000000000000000,110.000000000000000,26.000000000000000,1900.000000000000000,7TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,398074.030000000030000,138664.120000000000000,38.915515999999997,77.027034000000000,110010044000.000000000000000,110010044000000.000000000000000,238381.000000000000000,106.000000000000000,7/31/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1900 7TH STREET NW,44.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,238381
20,36,986,369,53002076,GENERAL SALES, , ,DANIEL  WOLDAI,1933 9TH ST NW  WASHINGTON DC 20001,8/1/2010 Thru 7/31/2012,302027,100, ,110010044002,36,1933 9TH STREET NW,496,717.000000000000000,714.000000000000000,713.000000000000000,Other,http://www.posselink.org/surveys/file/1761,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.023803709999996,38.916599269999999,1082.000000000000000,36,38,53002076.000000000000000,1082.000000000000000,110.000000000000000,26.000000000000000,1933.000000000000000,9TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397940.120000000000000,138752.829999999990000,38.915515999999997,77.027034000000000,110010044000.000000000000000,110010044000000.000000000000000,302027.000000000000000,111.000000000000000,7/13/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1933 9TH STREET NW,44.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,302027
21,40,990,767,67005950,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS/PHARMACY #6419, ,1000 U ST NW  WASHINGTON DC 20001,10/1/2009 Thru 9/30/2011,242764,100, ,110010044002,40,1000 U STREET NW,379,374.000000000000000,370.000000000000000,367.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,5.809999940000000,Both,Other brand,http://www.posselink.org/surveys/file/4111,No,Yes,No,No,No,In your face advertising,Yes,Behind counter or register,Yes,7.179999830000000,No,Yes,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,5.989999770000000,No,No,5.000000000000000,Yes,No,Yes,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.026298519999997,38.916698459999999,1086.000000000000000,40,40,67005950.000000000000000,1086.000000000000000,110.000000000000000,26.000000000000000,1000.000000000000000,U,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397718.979999999980000,138758.120000000000000,38.915515999999997,77.027034000000000,110010044000.000000000000000,110010044000000.000000000000000,242764.000000000000000,53.000000000000000,7/21/10 0:00:00,Drug Store/Pharmacy,Cigars,Wine Black & Mild,0.000000000000000,1.000000000000000,0.000000000000000,1000 U STREET NW,44.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011053.000000000000000, ,242764
22,42,997,1199,71100167,GENERAL SALES,ALBO CORPORATION,ELEVEN MARKET, ,1936 11TH ST NW  WASHINGTON DC 20001,1/1/2011 Thru 12/31/2012,279494,100, ,110010044002,42,1936 11TH STREET NW,461,451.000000000000000,445.000000000000000,441.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Moderate advertising,Yes,Less than three,Yes,6.250000000000000,Non-Menthol,Maverick, ,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.360000130000000,No,Yes,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,3.000000000000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.027297970000006,38.916698459999999,1093.000000000000000,42,42,71100167.000000000000000,1093.000000000000000,110.000000000000000,26.000000000000000,1936.000000000000000,11TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,397632.330000000020000,138756.019999999990000,38.915515999999997,77.027034000000000,110010044000.000000000000000,110010044000000.000000000000000,279494.000000000000000,1.000000000000000,7/22/10 0:00:00,Market,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1936 11TH STREET NW,44.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011001.000000000000000, ,279494
25,47,1004,269,41004996,GENERAL SALES,DISTRICT FOOD VENDING INC,DICTRICT FOOD VENDING INC, ,54 HANOVER PL NW  WASHINGTON DC 20001,8/1/2010 Thru 7/31/2012,279829,100, ,110010046001,47,54 HANOVER PLACE NW,0,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,,,0.000000000000000,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,,,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,0.000000000000000,,0.000000000000000,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0,416,41004996.000000000000000,1833.000000000000000,111.000000000000000,240.000000000000000,54.000000000000000,HANOVER,PLACE,NW,WASHINGTON,DC,20001.000000000000000,Ward 5,399045.570000000010000,137767.700000000010000,38.909137000000001,77.010741999999993,110010046000.000000000000000,110010046000000.000000000000000,279829.000000000000000,266.000000000000000,7/14/09 0:00:00,Liquor Store,Cigarettes,Marlboro Lights,0.000000000000000,0.000000000000000,0.000000000000000,54 HANOVER PLACE NW,46.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000, ,279829
26,51,1000,1117,70102754,GENERAL SALES,SHEGAWYIE INCORPORATED,ANANYA MARKET & CAFE, ,1545 NEW JERSEY AVE NW  WASHINGTON DC 20001,4/1/2010 Thru 3/31/2012,279235,100, ,110010046002,51,1545 NEW JERSEY AVENUE NW,50,49.000000000000000,48.000000000000000,47.000000000000000,Convenience, ,Open now, ,3.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Very little advertising,Yes,Less than three,Yes,7.849999900000000,Menthol,Marlboro, ,No,Yes,No,Yes,No,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,7.500000000000000,Yes,No,No,No,Yes,Yes,Yes,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.000000000000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.016403199999999,38.910900120000001,1183.000000000000000,51,91,67006626.000000000000000,1183.000000000000000,113.000000000000000,50.000000000000000,1545.000000000000000,NEW JERSEY,AVENUE,NW,WASHINGTON,DC,20001.000000000000000,Ward 5,398579.159999999970000,138120.829999999990000,38.911830000000002,77.016210999999998,110010046000.000000000000000,110010046000000.000000000000000,279235.000000000000000,70.000000000000000,8/6/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,1545 NEW JERSEY AVENUE NW,46.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,279235
27,55,1065,736,67003877,GENERAL SALES,PROMISE  INC.,PROMISE  INC., ,311 H ST NW  WASHINGTON DC 20001,7/1/2009 Thru 6/30/2011,237746,100, ,110010047021,55,311 H STREET NW,838,837.000000000000000,832.000000000000000,832.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising, , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.015800479999996,38.900398250000002,1256.000000000000000,55,129,67003877.000000000000000,1256.000000000000000,115.000000000000000,76.000000000000000,311.000000000000000,H,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 6,398629.390000000010000,136952.709999999990000,38.902295000000002,77.015874999999994,110010047000.000000000000000,110010047000000.000000000000000,237746.000000000000000,179.000000000000000,7/14/09 0:00:00,Grocery Store,Cigarettes,Newports,0.000000000000000,0.000000000000000,0.000000000000000,311 H STREET NW,47.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,237746
28,56,1066,860,68005676,GENERAL SALES,SAFEWAY INC,SAFEWAY INC, ,490 L ST NW  WASHINGTON DC 20001,9/1/2010 Thru 8/31/2012,304767,100, ,110010047012,56,490 L STREET NW,240,238.000000000000000,237.000000000000000,236.000000000000000,Grocery, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Three or more,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.890000340000000,Yes,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.789999960000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.018402100000003,38.903499600000004,1257.000000000000000,56,130,68005676.000000000000000,1257.000000000000000,115.000000000000000,76.000000000000000,490.000000000000000,L,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 6,398408.099999999980000,137292.769999999990000,38.902295000000002,77.015874999999994,110010047000.000000000000000,110010048000000.000000000000000,304767.000000000000000,321.000000000000000,8/4/10 0:00:00,Grocery Store,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,490 L STREET NW,47.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011321.000000000000000, ,304767
29,61,475,1207,71100898,GENERAL SALES,DK CORPORATION,DK CORPORATION, ,1913 7TH ST NW  WASHINGTON DC 20001,2/1/2011 Thru 1/31/2013,218566,100, ,110010048011,61,1913 7TH STREET NW,462,452.000000000000000,446.000000000000000,442.000000000000000,Liquor, ,Open now, ,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,Yes,5.989999770000000,Menthol,Maverick, ,1.000000000000000,No,Yes,No,No,No,Moderate advertising,No,Less than three,Yes,5.989999770000000,Menthol,Maverick, ,No,Yes,No,No,No,In your face advertising,Yes,Behind counter or register,Yes,7.360000130000000,Yes,Yes,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,3.849999900000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.021698000000001,38.916000369999999,1385.000000000000000,61,189,71100898.000000000000000,1385.000000000000000,116.000000000000000,111.000000000000000,1913.000000000000000,7TH,STREET,NW,WASHINGTON,DC,20001.000000000000000,Ward 1,398116.380000000000000,138680.549999999990000,38.913193999999997,77.019834000000003,110010048000.000000000000000,110010048000000.000000000000000,218566.000000000000000,21.000000000000000,7/19/10 0:00:00,Liquor Store,Cigarettes, ,0.000000000000000,1.000000000000000,0.000000000000000,1913 7TH STREET NW,48.009999999999998,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011021.000000000000000, ,218566
